customer_city,total_orders,lat,lng
goianinha,3,-6.268847246693896,-35.20896179362485
goianira,8,-16.51328325061693,-49.420950494453805
goianorte,2,-8.77403362277547,-48.93506587266363
goias,8,-15.938522545785704,-50.142649986006205
goiatuba,10,-18.010414587983583,-49.379212135853756
goioere,11,-24.18598978544713,-53.02543705156087
goitacazes,11,-22.027840547757584,-41.666329101309444
goncalves,3,-22.658864912855414,-45.85581402958385
goncalves dias,1,-5.154843697265288,-44.299810703925544
gongogi,1,-14.324173723619397,-39.46617528490307
gouveia,4,-18.464975656340997,-43.75118014541636
governador celso ramos,3,-27.34336738228262,-48.55333035089985
governador dix-sept rosado,1,-5.450871034590359,-37.524499346387095
governador eugenio barros,1,-5.3222692996045735,-44.2441879201387
governador lindenberg,2,-19.252721480274865,-40.46099131352969
governador mangabeira,1,-12.601161055340533,-39.04582470442742
governador portela,4,-22.476651314072015,-43.49951861851482
governador valadares,134,-18.864177726047032,-41.95358966495254
graccho cardoso,1,-10.22917261887537,-37.19691670316733
grajau,5,-5.8269488615569935,-46.1458502972686
gramado,29,-29.38173761566205,-50.87401159925631
gramado dos loureiros,1,-27.441895840657565,-52.91480070999014
gramado xavier,1,-29.26947082814445,-52.57834116709621
grandes rios,2,-24.15085116275822,-51.496235514159395
granja,5,-3.1306389318396124,-40.84321613776741
grao mogol,3,-16.52054563479116,-42.863459767873906
grao para,3,-28.184187018555935,-49.21604978233443
gravata,10,-8.203069838787513,-35.567789158855646
gravatai,111,-29.93241205771401,-51.01846072142391
gravatal,6,-28.328525261018964,-49.049950172418896
groairas,1,-3.916800670844612,-40.38577720902622
grupiara,1,-18.497290375148705,-47.722931665761166
guabiju,1,-28.542458167831455,-51.691383578716206
guabiruba,5,-27.08859875159925,-48.97959805947018
guacui,16,-20.772911746232527,-41.675496662221775
guadalupe,4,-6.795479563943147,-43.58669258623527
guaiba,31,-30.1212432622512,-51.33555957080145
guaicara,8,-21.621457255399964,-49.79633771223962
guaira,43,-21.52172829798893,-50.20664880850806
guairaca,1,-22.938756078348423,-52.68740094093173
guaiuba,2,-4.044251951370843,-38.64285520147742
guajara-mirim,3,-10.779694002994905,-65.3295803065338
guamare,2,-5.108182744449685,-36.320425390053224
guamiranga,1,-25.190694754814267,-50.80936362188927
guanambi,36,-14.223207197286886,-42.78339770003472
guanhaes,18,-18.775399609115283,-42.93085011333669
guape,1,-20.762443326834497,-45.92768651105797
guapiacu,6,-20.79465016958566,-49.22442662141766
guapiara,3,-24.187719198391974,-48.53143054189904
guapimirim,21,-22.54609328957066,-42.98404108001001
guapirama,1,-23.51568493781539,-50.04347664703914
guapo,6,-16.836678401588433,-49.53615150774488
guapore,18,-28.84793499034401,-51.89151677560629
guara,9,-19.176430950320455,-47.86638869563524
guarabira,10,-6.85209256062919,-35.4909215116945
guaracai,5,-21.033293035756575,-51.20820883867562
guaraci,4,-20.883531496395403,-49.3687687713053
guaraciaba,3,-24.554064463233548,-49.954790841134596
guaraciaba do norte,4,-4.168617502766975,-40.767751448918865
guarai,4,-8.839902374720193,-48.508190449471215
guaramirim,13,-26.473533296244547,-48.983797686859155
guaranesia,9,-21.301534834449267,-46.79326103667011
guarani,7,-21.35615246227957,-43.04869152191265
guarani das missoes,2,-28.143820674833975,-54.55900161306775
guaraniacu,5,-25.100204218006827,-52.86918511367208
guaranta,5,-21.894447883767583,-49.58890262048387
guaranta do norte,5,-9.947646862015405,-54.90017006438661
guarapari,66,-20.661403449885107,-40.49639734089813
guarapua,1,-22.250351684575868,-48.38464116202757
guarapuava,62,-25.390422542951157,-51.47156645197751
guaraquecaba,1,-25.298455785786683,-48.3247154406963
guarara,2,-21.72905948176365,-43.040740476720195
guararapes,18,-21.250586660628578,-50.6464450392542
guararema,11,-23.404915542335686,-46.04306997289354
guaratinga,2,-16.583956840301944,-39.781496934200064
guaratingueta,96,-22.799994483754592,-45.19355251131394
guaratuba,9,-25.887866961664873,-48.58448614693002
guarda-mor,2,-17.769317756643446,-47.09820110670162
guarei,5,-23.370618479637308,-48.18277408504583
guariba,14,-21.36350170979939,-48.22960077888057
guaruja,217,-23.978902860773424,-46.260405453262344
guaruja do sul,4,-26.387521491478804,-53.5276156466521
guarulhos,1144,-23.446403450610912,-46.4987684618031
guassusse,1,-6.245285440589121,-38.91626639176536
guatapara,1,-21.49821594089637,-48.03138356236565
guaxupe,37,-21.3059164974759,-46.71398615289039
guia lopes da laguna,1,-21.465810035141246,-56.100716453723635
guidoval,2,-21.151155225515186,-42.79789725788338
guimaraes,1,-2.1312850313634097,-44.61132294153788
guimarania,4,-18.844926906650596,-46.7953937768564
guiricema,1,-21.00463525274551,-42.72034572426051
gurupi,24,-11.728927631186146,-49.068431131062
guzolandia,1,-20.648419751271632,-50.65996296816582
heliopolis,1,-10.678053974043314,-38.28386669553738
herculandia,3,-22.003365027751,-50.387842122575734
herval,1,-32.024862536109026,-53.39285976614134
herval d'oeste,9,-27.17383115730277,-51.49289467212774
herveiras,1,-29.455769003570744,-52.64869035735666
hidreletrica tucurui,3,-3.7706409355134793,-49.67437261917014
hidrolandia,8,-10.808504985697123,-44.903179069279794
hidrolina,2,-14.72203312995615,-49.46887210409343
holambra,23,-22.633046009436132,-47.05260391223774
holambra ii,5,-22.91022024131466,-47.349786026647195
horizonte,5,-4.099797197975554,-38.493457733613674
horizontina,7,-27.627277989445282,-54.31036031755507
hortolandia,142,-22.883727627300882,-47.20483644850555
hulha negra,1,-31.401705514245453,-53.87636237472542
humaita,4,-13.59123404181049,-60.27648740026453
humberto de campos,1,-2.6262256796164127,-43.483555877271336
iacanga,6,-21.89216326340061,-49.02157232007048
iaciara,3,-14.100739692965762,-46.634243522419354
iacri,2,-21.858044927179165,-50.688853689418565
iacu,4,-12.771657214853418,-40.20923731003322
iapu,4,-19.437654649170216,-42.21351665424961
iaras,1,-22.871975474331105,-49.15636520455567
iati,3,-9.055876450755328,-36.85541970739244
ibaiti,11,-23.84097490641716,-50.19419124100193
ibarama,1,-29.42229433913953,-53.12734721645147
ibate,12,-21.950402759949124,-48.00217405846561
ibateguara,2,-8.968582603504943,-35.92588221696495
ibatiba,9,-20.233854705661063,-41.506817883423714
ibema,1,-25.11697346722494,-53.01516267584668
ibertioga,1,-21.433481249136186,-43.96320596072962
ibia,8,-19.51397430324707,-46.56097887148288
ibiaca,2,-28.05734328373783,-51.855986251626135
ibiai,3,-16.86147047885401,-44.88808228342661
ibiajara,1,13.001420173555276,-23.583939075194326
ibiam,4,-27.180929526447667,-51.2373440328739
ibiapina,3,-3.924749169815321,-40.893261936065585
ibiara,1,-7.503534731556231,-38.40753533783616
ibiassuce,2,-14.271542819379508,-42.25684178831322
ibicarai,5,-14.865115943784227,-39.59071308778987
ibicare,2,-27.09081245864168,-51.36872621008304
ibicoara,3,-13.387054558687607,-41.317665709056534
ibicuitinga,1,-4.968975917103503,-38.63460467283003
ibimirim,3,-8.541240664805636,-37.69097342318878
ibipeba,1,-11.615597324539957,-42.05524258283478
ibipitanga,2,-12.880391836349748,-42.487106973852654
ibipora,12,-23.26918379949858,-51.052901654946886
ibira,6,-21.082888666910048,-49.23935713431238
ibiracatu,1,-15.658948927022415,-44.15802205204321
ibiraci,3,-20.46391948054387,-47.12569004208968
ibiracu,1,-19.83179633640556,-40.37020176599292
ibiraiaras,2,-28.371375016977016,-51.6369959466755
ibiraja,2,-17.19375561173502,-40.23944463167581
ibirama,13,-27.056473606858148,-49.5260506414369
ibirapua,1,-17.686538143910244,-40.108351984849946
ibirarema,5,-22.81366708036613,-50.07278787064314
ibirataia,2,-14.067913952984231,-39.63991258475436
ibirite,47,-20.014161003335285,-44.06822163951433
ibiruba,20,-28.630006348451165,-53.098932617751785
ibitiara,1,-12.620603869118954,-42.23648302399432
ibitinga,22,-21.75732063771276,-48.82974353343716
ibitira,1,-18.707054710781588,-44.640109954922714
ibitita,1,-11.543382000055166,-41.97520986519853
ibitiuva,1,-19.807652579701163,-46.922759235672174
ibiuna,31,-23.66078602886078,-47.21660266049164
ibotirama,7,-12.173954820936972,-43.21478059581289
icapui,5,-4.701076830098111,-37.37785922804096
icara,21,-28.637195196991588,-49.33365075326797
icarai de minas,2,-16.212004017280602,-44.91261934300348
icaraima,1,-23.39385130936194,-53.61986143984526
icatu,1,-2.775034274041348,-44.05948689662217
icem,9,-20.34058353709781,-49.19823855518813
ichu,2,-11.747866378230363,-39.192356475836924
ico,8,-6.399965880743772,-38.860708090033725
iconha,5,-20.78929879189499,-40.813398471593935
ielmo marinho,2,-5.823806150301517,-35.552830968995934
iepe,5,-22.660260589107622,-51.07489734877402
igaci,2,-9.538272597390494,-36.63124087632698
igapora,1,-13.775742317693554,-42.71430170747193
igaracu do tiete,4,-22.51588474144653,-48.562905639846335
igarapava,7,-20.04272970102337,-47.75051449522856
igarape,9,-20.06685646336746,-44.306135458415405
igarape-acu,1,-1.1279176336806125,-47.619719739970165
igarape-miri,1,-1.9798592191502147,-48.95939411566163
igarassu,11,-7.848283252859435,-34.90988009386023
igarata,5,-23.20476289979651,-46.153254181648435
igaratinga,1,-19.95489936249545,-44.70769798991146
igrapiuna,1,-13.823373982514374,-39.14208172214536
igreja nova,2,-10.127806364224021,-36.656142812793526
igrejinha,17,-29.571977530057968,-50.79472976396335
iguaba grande,19,-22.839226507396567,-42.22206859801616
iguai,2,-14.75293616099179,-40.08857520475788
iguape,14,-24.704619558438885,-47.55535990452377
iguaracu,2,-23.19591003059723,-51.825793525758854
iguatama,3,-20.172208868562752,-45.71208159060175
iguatu,15,-7.691627682490095,-40.296871900120976
ijui,52,-28.387715254111335,-53.91590912088655
ilha comprida,3,-24.747920440490358,-47.556163577110816
ilha de itamaraca,4,-7.744482974903359,-34.826725726573045
ilha dos valadares,1,42.18400274298598,-8.723762147513938
ilha grande,1,-18.250261325019267,-43.26979128436347
ilha solteira,24,-20.42888720023577,-51.34047020675736
ilhabela,44,-23.814526222798346,-45.36872586432739
ilheus,69,-14.802192122988789,-39.03982389235802
ilhota,4,-26.90254914135655,-48.82509102445541
ilicinea,1,-20.94085229889938,-45.82731586123163
ilopolis,3,-28.927990403352872,-52.126690733615995
imaculada,3,-7.387134648529148,-37.508443536306565
imbau,2,-24.448359225695043,-50.755061953961
imbe,13,-29.951809288498133,-50.12022995366948
imbe de minas,2,-19.608726453499674,-41.96748228696414
imbituba,31,-28.231882617674767,-48.67933195388163
imbituva,8,-25.229677010502076,-50.603896895070974
imbuia,4,-27.488732698081158,-49.422243993002034
imigrante,3,-29.345230455593615,-51.76658692040368
imperatriz,40,-5.519378116377782,-47.47729115068582
inacio martins,5,-25.57813179618734,-51.0817075895281
inaciolandia,3,-18.486875097879338,-49.992786514115984
inaja,4,-15.134172297427913,-44.292944831486366
inconfidentes,2,-22.319460242978675,-46.325909545234715
indaial,26,-26.89651021522555,-49.238014922548395
indaiatuba,274,-23.095823068459914,-47.21478983064318
independencia,1,-15.502029003318832,-46.412708266055986
indiana,3,-22.174900699885658,-51.2555370863029
indianopolis,5,-20.76429670645202,-49.776904950962795
indiapora,3,-19.979455121440562,-50.28814007061096
indiara,4,-17.14472752992358,-49.99164121081042
indiaroba,1,-11.522596449776403,-37.50900137028286
inga,1,-7.290701475009933,-35.60746838481799
ingai,1,-21.402428544996024,-44.92116898856091
inhambupe,7,-11.788063884310118,-38.35536601172614
inhapi,2,-9.222300970685877,-37.74833004472581
inhapim,7,-19.546635831295774,-42.112670848873115
inhauma,2,-19.492752251906385,-44.38833046103348
inhuma,1,-6.666772166285078,-41.70839353165396
inhumas,16,-16.361253921121996,-49.497142785853114
inimutaba,2,-18.731612623128893,-44.36174448647698
inocencia,1,-19.742015662836664,-51.929477909294405
inubia paulista,3,-21.769197185950823,-50.96176863075074
iomere,1,-27.002058766281753,-51.23992911793666
ipaba,8,-19.415825523070794,-42.41082528054917
ipameri,12,-17.708782130349086,-48.15033976578793
ipanema,7,-19.800222704580385,-41.71530616082554
ipaporanga,2,-4.908117299278558,-40.7625212685025
ipatinga,169,-19.469778652462953,-42.55329183239247
ipaumirim,1,-6.790161423693346,-38.71890820584663
ipaussu,7,-23.055151680595838,-49.62719098425694
ipe,2,-28.798246518141003,-51.29208696244272
ipecaeta,1,-12.310288286107479,-39.309818187754665
ipero,18,-23.36746707379987,-47.674037376575185
ipiabas,4,-22.37702555839219,-43.86829218461353
ipiacu,3,-18.692804749108255,-49.9437584658577
ipiau,7,-14.134520351063964,-39.736352307137146
ipigua,2,-20.660563915892897,-49.38837651165975
ipira,8,-16.912514862233284,-43.49300113964298
ipiranga,4,-25.022628757610597,-50.58376883432753
ipiranga de goias,1,-15.17322709405622,-49.67185700416128
ipiranga do norte,1,-12.209356507067444,-56.139264782373736
ipiranga do sul,1,-27.936725922298304,-52.42664404208648
ipixuna do para,2,-2.7190568170400917,-47.6663595340731
ipojuca,15,-8.441865196198224,-35.031331015635566
ipora,17,-18.35114755979969,-51.772101707046524
ipora do oeste,6,-26.988279712877375,-53.53221603613776
ipu,4,-4.327048757984197,-40.71134544089484
ipua,4,-20.445307715913774,-48.01386014169372
ipubi,3,-7.6474488035825425,-40.15244315280836
ipueira,1,-6.815904085880835,-37.19881332377273
ipueiras,3,-4.543939654370731,-40.71363226856552
ipuiuna,1,-21.959654859524484,-46.1362569345901
ipumirim,5,-27.075329065215705,-52.136377847019
ipupiara,1,-11.819679206712275,-42.615964859907514
iracema,2,-4.292068941503137,-42.6440000565057
iracemapolis,18,-22.586626524010224,-47.51458819488884
irai,2,-27.194898252903215,-53.25466136017924
irai de minas,2,-18.986302930414148,-47.463783969692315
iramaia,2,-13.2937085863723,-40.957560340136084
irani,4,-27.023931839576488,-51.89536408227146
irape,2,-23.060859644301445,-49.736058858652
irapua,4,-21.280039746171234,-49.40912611703918
irapuru,6,-21.567726660682457,-51.351473550151816
iraquara,5,-12.246594899548208,-41.60307066374758
irara,2,-12.043871306022522,-38.76544339144627
irati,22,-25.5073235845504,-50.71346450151715
iraucuba,2,-3.7336040689968653,-39.78688888988993
irece,13,-11.303960420328108,-41.856084010354735
iretama,1,-24.40993758440824,-52.10075796373303
irineopolis,4,-26.244144239466266,-50.79760592574172
irupi,2,-20.345803660646123,-41.64094155038808
isaias coelho,1,-7.738716462808591,-41.678923808779025
ita,3,-27.269088502867984,-52.33906399208858
itaara,1,-29.5968016501597,-53.76801100248575
itabaiana,15,-10.308159878624323,-37.18216126063913
itabaianinha,2,-11.274805025431899,-37.79079538097516
itabatan,2,-11.937840920655198,-36.920795585577636
itabela,4,-16.576892351011832,-39.56007581891997
itabera,7,-23.862729035160754,-49.140673726198536
itaberaba,9,-12.526110203660092,-40.30795839512631
itaberai,6,-16.02321451483428,-49.80094301386193
itabira,77,-19.6342162446615,-43.223596512261906
itabirinha,1,-18.565697343090395,-41.23612896324375
itabirito,28,-20.25306174547873,-43.8009689283785
itaborai,56,-22.752765224029798,-42.87664423086163
itabuna,60,-14.795188363790583,-39.27648684317404
itacarambi,3,-15.096620601254603,-44.10259566286277
itacare,7,-14.279876460774517,-38.994106587745144
itacoatiara,1,-3.1385616883287857,-58.4409695001454
itagi,2,-14.16399588301195,-40.005566423648034
itagiba,2,-14.258049519380583,-39.830928088312085
itagimirim,1,-16.088461861107803,-39.614366066579244
itaguacu,9,-19.540001359644837,-41.907213359142936
itaguacu da bahia,1,-11.00940043245128,-42.399544343155945
itaguai,46,-22.870432145449534,-43.786755480141224
itaguaje,2,-22.617294641163085,-51.96623145379624
itaguara,2,-20.36573224413548,-44.43545272242804
itaguari,1,-15.920650920587102,-49.60473019195852
itaguaru,2,-15.761628318995127,-49.63356589227914
itai,10,-23.418490700429288,-49.090474807228354
itaicaba,1,-4.686481431712241,-37.83091907935628
itaiopolis,8,-26.346359377764724,-49.90858380117121
itaipava,4,-20.898686625645457,-40.78054140458469
itaipulandia,6,-25.149283363364056,-54.304481020111425
itaitinga,3,-3.9520219880929917,-38.52314840183595
itaituba,3,-4.265027626664118,-55.98716636159787
itaja,3,-15.710504726823828,-47.87840130660727
itajai,119,-26.908681805460105,-48.68189996611662
itajobi,10,-21.31499774715289,-49.055417305075984
itaju,3,-21.98168379553046,-48.80533121116169
itaju do colonia,1,-15.152278292968555,-39.676065180303915
itajuba,92,-22.427544849085848,-45.456606714717246
itajuipe,3,-14.674912561390972,-39.37623824421755
italva,12,-21.423866388317172,-41.6919526852605
